Freq.	V(vo)
1.27279493527599e+01	(-3.24222082153426e+00dB,-3.44247876692008e+01°)
1.27367747532655e+01	(-3.24516117560233e+00dB,-3.44353122316839e+01°)
1.27456062731931e+01	(-3.24810303045156e+00dB,-3.44458298272878e+01°)
1.27544439167859e+01	(-3.25104638508263e+00dB,-3.44563404451167e+01°)
1.27632876882900e+01	(-3.25399123849366e+00dB,-3.44668440742814e+01°)
1.27721375919544e+01	(-3.25693758968023e+00dB,-3.44773407038988e+01°)
1.27809936320310e+01	(-3.25988543763554e+00dB,-3.44878303230918e+01°)
1.27898558127748e+01	(-3.26283478135010e+00dB,-3.44983129209901e+01°)
1.27987241384436e+01	(-3.26578561981213e+00dB,-3.45087884867289e+01°)
1.28075986132982e+01	(-3.26873795200717e+00dB,-3.45192570094505e+01°)
1.28164792416024e+01	(-3.27169177691840e+00dB,-3.45297184783029e+01°)
1.28253660276230e+01	(-3.27464709352641e+00dB,-3.45401728824409e+01°)
1.28342589756295e+01	(-3.27760390080931e+00dB,-3.45506202110255e+01°)
1.28431580898948e+01	(-3.28056219774272e+00dB,-3.45610604532242e+01°)
1.28520633746942e+01	(-3.28352198329975e+00dB,-3.45714935982110e+01°)
1.28609748343065e+01	(-3.28648325645110e+00dB,-3.45819196351659e+01°)
1.28698924730132e+01	(-3.28944601616485e+00dB,-3.45923385532763e+01°)
1.28788162950988e+01	(-3.29241026140667e+00dB,-3.46027503417353e+01°)
1.28877463048507e+01	(-3.29537599113971e+00dB,-3.46131549897429e+01°)
1.28966825065594e+01	(-3.29834320432462e+00dB,-3.46235524865060e+01°)
1.29056249045183e+01	(-3.30131189991966e+00dB,-3.46339428212372e+01°)
1.29145735030239e+01	(-3.30428207688045e+00dB,-3.46443259831568e+01°)
1.29235283063754e+01	(-3.30725373416020e+00dB,-3.46547019614912e+01°)
1.29324893188754e+01	(-3.31022687070963e+00dB,-3.46650707454735e+01°)
1.29414565448291e+01	(-3.31320148547702e+00dB,-3.46754323243437e+01°)
1.29504299885448e+01	(-3.31617757740817e+00dB,-3.46857866873481e+01°)
1.29594096543339e+01	(-3.31915514544621e+00dB,-3.46961338237409e+01°)
1.29683955465106e+01	(-3.32213418853210e+00dB,-3.47064737227815e+01°)
1.29773876693924e+01	(-3.32511470560403e+00dB,-3.47168063737376e+01°)
1.29863860272994e+01	(-3.32809669559794e+00dB,-3.47271317658828e+01°)
1.29953906245549e+01	(-3.33108015744713e+00dB,-3.47374498884981e+01°)
1.30044014654853e+01	(-3.33406509008257e+00dB,-3.47477607308709e+01°)
1.30134185544199e+01	(-3.33705149243262e+00dB,-3.47580642822962e+01°)
1.30224418956908e+01	(-3.34003936342326e+00dB,-3.47683605320756e+01°)
1.30314714936335e+01	(-3.34302870197798e+00dB,-3.47786494695175e+01°)
1.30405073525861e+01	(-3.34601950701776e+00dB,-3.47889310839378e+01°)
1.30495494768901e+01	(-3.34901177746118e+00dB,-3.47992053646591e+01°)
1.30585978708897e+01	(-3.35200551222430e+00dB,-3.48094723010112e+01°)
1.30676525389323e+01	(-3.35500071022070e+00dB,-3.48197318823310e+01°)
1.30767134853681e+01	(-3.35799737036162e+00dB,-3.48299840979623e+01°)
1.30857807145507e+01	(-3.36099549155571e+00dB,-3.48402289372564e+01°)
1.30948542308362e+01	(-3.36399507270915e+00dB,-3.48504663895717e+01°)
1.31039340385842e+01	(-3.36699611272578e+00dB,-3.48606964442737e+01°)
1.31130201421570e+01	(-3.36999861050683e+00dB,-3.48709190907354e+01°)
1.31221125459202e+01	(-3.37300256495128e+00dB,-3.48811343183363e+01°)
1.31312112542421e+01	(-3.37600797495540e+00dB,-3.48913421164643e+01°)
1.31403162714943e+01	(-3.37901483941321e+00dB,-3.49015424745139e+01°)
1.31494276020513e+01	(-3.38202315721622e+00dB,-3.49117353818869e+01°)
1.31585452502906e+01	(-3.38503292725343e+00dB,-3.49219208279928e+01°)
1.31676692205930e+01	(-3.38804414841145e+00dB,-3.49320988022485e+01°)
1.31767995173420e+01	(-3.39105681957447e+00dB,-3.49422692940780e+01°)
1.31859361449242e+01	(-3.39407093962414e+00dB,-3.49524322929131e+01°)
1.31950791077295e+01	(-3.39708650743973e+00dB,-3.49625877881929e+01°)
1.32042284101506e+01	(-3.40010352189805e+00dB,-3.49727357693640e+01°)
1.32133840565832e+01	(-3.40312198187351e+00dB,-3.49828762258805e+01°)
1.32225460514263e+01	(-3.40614188623801e+00dB,-3.49930091472042e+01°)
1.32317143990818e+01	(-3.40916323386103e+00dB,-3.50031345228045e+01°)
1.32408891039546e+01	(-3.41218602360968e+00dB,-3.50132523421580e+01°)
1.32500701704527e+01	(-3.41521025434854e+00dB,-3.50233625947497e+01°)
1.32592576029872e+01	(-3.41823592493978e+00dB,-3.50334652700716e+01°)
1.32684514059722e+01	(-3.42126303424323e+00dB,-3.50435603576234e+01°)
1.32776515838250e+01	(-3.42429158111611e+00dB,-3.50536478469132e+01°)
1.32868581409657e+01	(-3.42732156441340e+00dB,-3.50637277274560e+01°)
1.32960710818177e+01	(-3.43035298298752e+00dB,-3.50737999887751e+01°)
1.33052904108075e+01	(-3.43338583568857e+00dB,-3.50838646204012e+01°)
1.33145161323643e+01	(-3.43642012136406e+00dB,-3.50939216118736e+01°)
1.33237482509208e+01	(-3.43945583885926e+00dB,-3.51039709527386e+01°)
1.33329867709126e+01	(-3.44249298701690e+00dB,-3.51140126325506e+01°)
1.33422316967783e+01	(-3.44553156467738e+00dB,-3.51240466408721e+01°)
1.33514830329597e+01	(-3.44857157067855e+00dB,-3.51340729672736e+01°)
1.33607407839016e+01	(-3.45161300385601e+00dB,-3.51440916013331e+01°)
1.33700049540519e+01	(-3.45465586304280e+00dB,-3.51541025326371e+01°)
1.33792755478617e+01	(-3.45770014706963e+00dB,-3.51641057507798e+01°)
1.33885525697850e+01	(-3.46074585476477e+00dB,-3.51741012453635e+01°)
1.33978360242790e+01	(-3.46379298495412e+00dB,-3.51840890059984e+01°)
1.34071259158040e+01	(-3.46684153646102e+00dB,-3.51940690223035e+01°)
1.34164222488232e+01	(-3.46989150810663e+00dB,-3.52040412839049e+01°)
1.34257250278033e+01	(-3.47294289870954e+00dB,-3.52140057804375e+01°)
1.34350342572136e+01	(-3.47599570708601e+00dB,-3.52239625015441e+01°)
1.34443499415269e+01	(-3.47904993204990e+00dB,-3.52339114368757e+01°)
1.34536720852189e+01	(-3.48210557241256e+00dB,-3.52438525760920e+01°)
1.34630006927684e+01	(-3.48516262698303e+00dB,-3.52537859088605e+01°)
1.34723357686575e+01	(-3.48822109456806e+00dB,-3.52637114248565e+01°)
1.34816773173712e+01	(-3.49128097397185e+00dB,-3.52736291137644e+01°)
1.34910253433976e+01	(-3.49434226399616e+00dB,-3.52835389652769e+01°)
1.35003798512281e+01	(-3.49740496344050e+00dB,-3.52934409690947e+01°)
1.35097408453570e+01	(-3.50046907110197e+00dB,-3.53033351149268e+01°)
1.35191083302819e+01	(-3.50353458577524e+00dB,-3.53132213924908e+01°)
1.35284823105034e+01	(-3.50660150625262e+00dB,-3.53230997915126e+01°)
1.35378627905252e+01	(-3.50966983132395e+00dB,-3.53329703017269e+01°)
1.35472497748543e+01	(-3.51273955977678e+00dB,-3.53428329128767e+01°)
1.35566432680007e+01	(-3.51581069039627e+00dB,-3.53526876147132e+01°)
1.35660432744774e+01	(-3.51888322196519e+00dB,-3.53625343969964e+01°)
1.35754497988007e+01	(-3.52195715326389e+00dB,-3.53723732494950e+01°)
1.35848628454901e+01	(-3.52503248307039e+00dB,-3.53822041619861e+01°)
1.35942824190680e+01	(-3.52810921016034e+00dB,-3.53920271242553e+01°)
1.36037085240602e+01	(-3.53118733330700e+00dB,-3.54018421260970e+01°)
1.36131411649954e+01	(-3.53426685128126e+00dB,-3.54116491573142e+01°)
1.36225803464055e+01	(-3.53734776285163e+00dB,-3.54214482077187e+01°)
1.36320260728257e+01	(-3.54043006678422e+00dB,-3.54312392671311e+01°)
1.36414783487942e+01	(-3.54351376184288e+00dB,-3.54410223253803e+01°)
1.36509371788523e+01	(-3.54659884678904e+00dB,-3.54507973723042e+01°)
1.36604025675446e+01	(-3.54968532038173e+00dB,-3.54605643977498e+01°)
1.36698745194188e+01	(-3.55277318137765e+00dB,-3.54703233915725e+01°)
1.36793530390256e+01	(-3.55586242853121e+00dB,-3.54800743436364e+01°)
1.36888381309191e+01	(-3.55895306059430e+00dB,-3.54898172438153e+01°)
1.36983297996563e+01	(-3.56204507631661e+00dB,-3.54995520819910e+01°)
1.37078280497977e+01	(-3.56513847444540e+00dB,-3.55092788480546e+01°)
1.37173328859067e+01	(-3.56823325372567e+00dB,-3.55189975319060e+01°)
1.37268443125498e+01	(-3.57132941289990e+00dB,-3.55287081234546e+01°)
1.37363623342969e+01	(-3.57442695070837e+00dB,-3.55384106126180e+01°)
1.37458869557210e+01	(-3.57752586588902e+00dB,-3.55481049893232e+01°)
1.37554181813981e+01	(-3.58062615717728e+00dB,-3.55577912435066e+01°)
1.37649560159077e+01	(-3.58372782330646e+00dB,-3.55674693651129e+01°)
1.37745004638321e+01	(-3.58683086300744e+00dB,-3.55771393440963e+01°)
1.37840515297570e+01	(-3.58993527500864e+00dB,-3.55868011704207e+01°)
1.37936092182713e+01	(-3.59304105803636e+00dB,-3.55964548340579e+01°)
1.38031735339670e+01	(-3.59614821081445e+00dB,-3.56061003249898e+01°)
1.38127444814393e+01	(-3.59925673206434e+00dB,-3.56157376332075e+01°)
1.38223220652865e+01	(-3.60236662050537e+00dB,-3.56253667487107e+01°)
1.38319062901104e+01	(-3.60547787485432e+00dB,-3.56349876615091e+01°)
1.38414971605155e+01	(-3.60859049382573e+00dB,-3.56446003616212e+01°)
1.38510946811100e+01	(-3.61170447613189e+00dB,-3.56542048390747e+01°)
1.38606988565049e+01	(-3.61481982048268e+00dB,-3.56638010839069e+01°)
1.38703096913146e+01	(-3.61793652558566e+00dB,-3.56733890861646e+01°)
1.38799271901566e+01	(-3.62105459014608e+00dB,-3.56829688359036e+01°)
1.38895513576518e+01	(-3.62417401286697e+00dB,-3.56925403231892e+01°)
1.38991821984241e+01	(-3.62729479244889e+00dB,-3.57021035380963e+01°)
1.39088197171006e+01	(-3.63041692759017e+00dB,-3.57116584707091e+01°)
1.39184639183117e+01	(-3.63354041698682e+00dB,-3.57212051111214e+01°)
1.39281148066911e+01	(-3.63666525933260e+00dB,-3.57307434494362e+01°)
1.39377723868754e+01	(-3.63979145331887e+00dB,-3.57402734757664e+01°)
1.39474366635048e+01	(-3.64291899763471e+00dB,-3.57497951802344e+01°)
1.39571076412224e+01	(-3.64604789096696e+00dB,-3.57593085529718e+01°)
1.39667853246747e+01	(-3.64917813200006e+00dB,-3.57688135841204e+01°)
1.39764697185114e+01	(-3.65230971941632e+00dB,-3.57783102638307e+01°)
1.39861608273853e+01	(-3.65544265189548e+00dB,-3.57877985822644e+01°)
1.39958586559527e+01	(-3.65857692811528e+00dB,-3.57972785295911e+01°)
1.40055632088728e+01	(-3.66171254675104e+00dB,-3.58067500959910e+01°)
1.40152744908082e+01	(-3.66484950647569e+00dB,-3.58162132716544e+01°)
1.40249925064248e+01	(-3.66798780596007e+00dB,-3.58256680467806e+01°)
1.40347172603915e+01	(-3.67112744387259e+00dB,-3.58351144115790e+01°)
1.40444487573807e+01	(-3.67426841887942e+00dB,-3.58445523562689e+01°)
1.40541870020679e+01	(-3.67741072964445e+00dB,-3.58539818710793e+01°)
1.40639319991319e+01	(-3.68055437482938e+00dB,-3.58634029462487e+01°)
1.40736837532547e+01	(-3.68369935309348e+00dB,-3.58728155720261e+01°)
1.40834422691216e+01	(-3.68684566309380e+00dB,-3.58822197386702e+01°)
1.40932075514210e+01	(-3.68999330348517e+00dB,-3.58916154364494e+01°)
1.41029796048447e+01	(-3.69314227292011e+00dB,-3.59010026556422e+01°)
1.41127584340877e+01	(-3.69629257004886e+00dB,-3.59103813865372e+01°)
1.41225440438483e+01	(-3.69944419351939e+00dB,-3.59197516194329e+01°)
1.41323364388281e+01	(-3.70259714197752e+00dB,-3.59291133446372e+01°)
1.41421356237317e+01	(-3.70575141406659e+00dB,-3.59384665524695e+01°)
1.41519416032673e+01	(-3.70890700842790e+00dB,-3.59478112332578e+01°)
1.41617543821462e+01	(-3.71206392370037e+00dB,-3.59571473773409e+01°)
1.41715739650829e+01	(-3.71522215852064e+00dB,-3.59664749750680e+01°)
1.41814003567954e+01	(-3.71838171152327e+00dB,-3.59757940167973e+01°)
1.41912335620046e+01	(-3.72154258134036e+00dB,-3.59851044928985e+01°)
1.42010735854351e+01	(-3.72470476660191e+00dB,-3.59944063937507e+01°)
1.42109204318144e+01	(-3.72786826593552e+00dB,-3.60036997097438e+01°)
1.42207741058735e+01	(-3.73103307796677e+00dB,-3.60129844312769e+01°)
1.42306346123467e+01	(-3.73419920131876e+00dB,-3.60222605487607e+01°)
1.42405019559715e+01	(-3.73736663461256e+00dB,-3.60315280526150e+01°)
1.42503761414886e+01	(-3.74053537646681e+00dB,-3.60407869332709e+01°)
1.42602571736422e+01	(-3.74370542549809e+00dB,-3.60500371811690e+01°)
1.42701450571796e+01	(-3.74687678032064e+00dB,-3.60592787867607e+01°)
1.42800397968514e+01	(-3.75004943954650e+00dB,-3.60685117405079e+01°)
1.42899413974117e+01	(-3.75322340178543e+00dB,-3.60777360328827e+01°)
1.42998498636177e+01	(-3.75639866564512e+00dB,-3.60869516543675e+01°)
1.43097652002299e+01	(-3.75957522973088e+00dB,-3.60961585954553e+01°)
1.43196874120122e+01	(-3.76275309264579e+00dB,-3.61053568466499e+01°)
1.43296165037318e+01	(-3.76593225299084e+00dB,-3.61145463984650e+01°)
1.43395524801591e+01	(-3.76911270936471e+00dB,-3.61237272414254e+01°)
1.43494953460678e+01	(-3.77229446036392e+00dB,-3.61328993660659e+01°)
1.43594451062352e+01	(-3.77547750458273e+00dB,-3.61420627629323e+01°)
1.43694017654414e+01	(-3.77866184061317e+00dB,-3.61512174225810e+01°)
1.43793653284704e+01	(-3.78184746704514e+00dB,-3.61603633355787e+01°)
1.43893358001090e+01	(-3.78503438246628e+00dB,-3.61695004925032e+01°)
1.43993131851477e+01	(-3.78822258546208e+00dB,-3.61786288839423e+01°)
1.44092974883800e+01	(-3.79141207461574e+00dB,-3.61877485004952e+01°)
1.44192887146031e+01	(-3.79460284850836e+00dB,-3.61968593327714e+01°)
1.44292868686171e+01	(-3.79779490571877e+00dB,-3.62059613713914e+01°)
1.44392919552258e+01	(-3.80098824482365e+00dB,-3.62150546069863e+01°)
1.44493039792361e+01	(-3.80418286439751e+00dB,-3.62241390301977e+01°)
1.44593229454583e+01	(-3.80737876301255e+00dB,-3.62332146316788e+01°)
1.44693488587061e+01	(-3.81057593923893e+00dB,-3.62422814020931e+01°)
1.44793817237964e+01	(-3.81377439164449e+00dB,-3.62513393321151e+01°)
1.44894215455496e+01	(-3.81697411879514e+00dB,-3.62603884124295e+01°)
1.44994683287894e+01	(-3.82017511925426e+00dB,-3.62694286337333e+01°)
1.45095220783426e+01	(-3.82337739158330e+00dB,-3.62784599867333e+01°)
1.45195827990398e+01	(-3.82658093434148e+00dB,-3.62874824621476e+01°)
1.45296504957146e+01	(-3.82978574608580e+00dB,-3.62964960507054e+01°)
1.45397251732040e+01	(-3.83299182537115e+00dB,-3.63055007431467e+01°)
1.45498068363484e+01	(-3.83619917075021e+00dB,-3.63144965302227e+01°)
1.45598954899917e+01	(-3.83940778077351e+00dB,-3.63234834026957e+01°)
1.45699911389810e+01	(-3.84261765398944e+00dB,-3.63324613513386e+01°)
1.45800937881666e+01	(-3.84582878894420e+00dB,-3.63414303669359e+01°)
1.45902034424026e+01	(-3.84904118418180e+00dB,-3.63503904402833e+01°)
1.46003201065461e+01	(-3.85225483824426e+00dB,-3.63593415621867e+01°)
1.46104437854576e+01	(-3.85546974967121e+00dB,-3.63682837234646e+01°)
1.46205744840012e+01	(-3.85868591700030e+00dB,-3.63772169149455e+01°)
1.46307122070441e+01	(-3.86190333876693e+00dB,-3.63861411274699e+01°)
1.46408569594571e+01	(-3.86512201350448e+00dB,-3.63950563518888e+01°)
1.46510087461143e+01	(-3.86834193974409e+00dB,-3.64039625790648e+01°)
1.46611675718930e+01	(-3.87156311601473e+00dB,-3.64128597998723e+01°)
1.46713334416741e+01	(-3.87478554084334e+00dB,-3.64217480051961e+01°)
1.46815063603419e+01	(-3.87800921275469e+00dB,-3.64306271859328e+01°)
1.46916863327840e+01	(-3.88123413027131e+00dB,-3.64394973329905e+01°)
1.47018733638913e+01	(-3.88446029191379e+00dB,-3.64483584372881e+01°)
1.47120674585583e+01	(-3.88768769620039e+00dB,-3.64572104897567e+01°)
1.47222686216827e+01	(-3.89091634164745e+00dB,-3.64660534813378e+01°)
1.47324768581657e+01	(-3.89414622676901e+00dB,-3.64748874029855e+01°)
1.47426921729119e+01	(-3.89737735007708e+00dB,-3.64837122456644e+01°)
1.47529145708293e+01	(-3.90060971008156e+00dB,-3.64925280003511e+01°)
1.47631440568292e+01	(-3.90384330529016e+00dB,-3.65013346580336e+01°)
1.47733806358265e+01	(-3.90707813420863e+00dB,-3.65101322097110e+01°)
1.47836243127393e+01	(-3.91031419534042e+00dB,-3.65189206463947e+01°)
1.47938750924893e+01	(-3.91355148718699e+00dB,-3.65276999591073e+01°)
1.48041329800014e+01	(-3.91679000824769e+00dB,-3.65364701388828e+01°)
1.48143979802041e+01	(-3.92002975701972e+00dB,-3.65452311767672e+01°)
1.48246700980293e+01	(-3.92327073199821e+00dB,-3.65539830638180e+01°)
1.48349493384121e+01	(-3.92651293167623e+00dB,-3.65627257911041e+01°)
1.48452357062914e+01	(-3.92975635454463e+00dB,-3.65714593497068e+01°)
1.48555292066092e+01	(-3.93300099909238e+00dB,-3.65801837307179e+01°)
1.48658298443111e+01	(-3.93624686380613e+00dB,-3.65888989252423e+01°)
1.48761376243460e+01	(-3.93949394717064e+00dB,-3.65976049243956e+01°)
1.48864525516663e+01	(-3.94274224766843e+00dB,-3.66063017193058e+01°)
1.48967746312280e+01	(-3.94599176378003e+00dB,-3.66149893011124e+01°)
1.49071038679901e+01	(-3.94924249398384e+00dB,-3.66236676609670e+01°)
1.49174402669156e+01	(-3.95249443675628e+00dB,-3.66323367900325e+01°)
1.49277838329705e+01	(-3.95574759057159e+00dB,-3.66409966794841e+01°)
1.49381345711244e+01	(-3.95900195390195e+00dB,-3.66496473205092e+01°)
1.49484924863503e+01	(-3.96225752521756e+00dB,-3.66582887043061e+01°)
1.49588575836248e+01	(-3.96551430298644e+00dB,-3.66669208220861e+01°)
1.49692298679279e+01	(-3.96877228567463e+00dB,-3.66755436650718e+01°)
1.49796093442428e+01	(-3.97203147174611e+00dB,-3.66841572244978e+01°)
1.49899960175564e+01	(-3.97529185966278e+00dB,-3.66927614916110e+01°)
1.50003898928591e+01	(-3.97855344788439e+00dB,-3.67013564576704e+01°)
1.50107909751447e+01	(-3.98181623486884e+00dB,-3.67099421139464e+01°)
1.50211992694102e+01	(-3.98508021907182e+00dB,-3.67185184517222e+01°)
1.50316147806566e+01	(-3.98834539894700e+00dB,-3.67270854622927e+01°)
1.50420375138878e+01	(-3.99161177294609e+00dB,-3.67356431369649e+01°)
1.50524674741116e+01	(-3.99487933951864e+00dB,-3.67441914670582e+01°)
1.50629046663391e+01	(-3.99814809711228e+00dB,-3.67527304439035e+01°)
1.50733490955848e+01	(-4.00141804417250e+00dB,-3.67612600588447e+01°)
1.50838007668668e+01	(-4.00468917914283e+00dB,-3.67697803032374e+01°)
1.50942596852066e+01	(-4.00796150046474e+00dB,-3.67782911684495e+01°)
1.51047258556292e+01	(-4.01123500657766e+00dB,-3.67867926458612e+01°)
1.51151992831632e+01	(-4.01450969591906e+00dB,-3.67952847268647e+01°)
1.51256799728406e+01	(-4.01778556692426e+00dB,-3.68037674028652e+01°)
1.51361679296968e+01	(-4.02106261802668e+00dB,-3.68122406652792e+01°)
1.51466631587707e+01	(-4.02434084765770e+00dB,-3.68207045055362e+01°)
1.51571656651050e+01	(-4.02762025424668e+00dB,-3.68291589150777e+01°)
1.51676754537454e+01	(-4.03090083622089e+00dB,-3.68376038853581e+01°)
1.51781925297415e+01	(-4.03418259200573e+00dB,-3.68460394078433e+01°)
1.51887168981463e+01	(-4.03746552002450e+00dB,-3.68544654740126e+01°)
1.51992485640162e+01	(-4.04074961869851e+00dB,-3.68628820753569e+01°)
1.52097875324111e+01	(-4.04403488644707e+00dB,-3.68712892033802e+01°)
1.52203338083946e+01	(-4.04732132168759e+00dB,-3.68796868495982e+01°)
1.52308873970336e+01	(-4.05060892283528e+00dB,-3.68880750055402e+01°)
1.52414483033987e+01	(-4.05389768830360e+00dB,-3.68964536627466e+01°)
1.52520165325638e+01	(-4.05718761650380e+00dB,-3.69048228127718e+01°)
1.52625920896066e+01	(-4.06047870584531e+00dB,-3.69131824471816e+01°)
1.52731749796080e+01	(-4.06377095473548e+00dB,-3.69215325575550e+01°)
1.52837652076527e+01	(-4.06706436157973e+00dB,-3.69298731354835e+01°)
1.52943627788287e+01	(-4.07035892478147e+00dB,-3.69382041725711e+01°)
1.53049676982277e+01	(-4.07365464274214e+00dB,-3.69465256604345e+01°)
1.53155799709449e+01	(-4.07695151386127e+00dB,-3.69548375907028e+01°)
1.53261996020789e+01	(-4.08024953653633e+00dB,-3.69631399550183e+01°)
1.53368265967319e+01	(-4.08354870916284e+00dB,-3.69714327450358e+01°)
1.53474609600099e+01	(-4.08684903013442e+00dB,-3.69797159524226e+01°)
1.53581026970220e+01	(-4.09015049784268e+00dB,-3.69879895688589e+01°)
1.53687518128812e+01	(-4.09345311067726e+00dB,-3.69962535860377e+01°)
1.53794083127037e+01	(-4.09675686702593e+00dB,-3.70045079956646e+01°)
1.53900722016097e+01	(-4.10006176527440e+00dB,-3.70127527894582e+01°)
1.54007434847225e+01	(-4.10336780380645e+00dB,-3.70209879591502e+01°)
1.54114221671692e+01	(-4.10667498100398e+00dB,-3.70292134964845e+01°)
1.54221082540805e+01	(-4.10998329524692e+00dB,-3.70374293932182e+01°)
1.54328017505904e+01	(-4.11329274491321e+00dB,-3.70456356411213e+01°)
1.54435026618368e+01	(-4.11660332837893e+00dB,-3.70538322319767e+01°)
1.54542109929608e+01	(-4.11991504401812e+00dB,-3.70620191575804e+01°)
1.54649267491074e+01	(-4.12322789020306e+00dB,-3.70701964097408e+01°)
1.54756499354250e+01	(-4.12654186530388e+00dB,-3.70783639802800e+01°)
1.54863805570655e+01	(-4.12985696768896e+00dB,-3.70865218610326e+01°)
1.54971186191845e+01	(-4.13317319572472e+00dB,-3.70946700438461e+01°)
1.55078641269412e+01	(-4.13649054777556e+00dB,-3.71028085205817e+01°)
